Id,SalePrice
1760,163110.2864370151
1761,136609.98380721462
1762,161335.72299738854
1763,179768.61855886923
1764,117440.41233480816
1765,155669.9028868234
1766,170092.58183172674
1767,206624.16308395934
1768,146304.13229635733
1769,172974.8858924921
1770,141275.12973578513
1771,130773.59462617885
1772,141286.81400697626
1773,123332.63782702637
1774,128997.83750621174
1775,137545.26184653558
1776,116443.15112147304
1777,113765.56260171175
1778,139854.47755413293
1779,116300.1121120198
1780,173401.7291967905
1781,135776.6626608551
1782,95844.57671029719
1783,136991.93995327054
1784,94335.08599634896
1785,121555.67376534827
1786,140362.15594329618
1787,162668.23126940327
1788,59679.61853233379
1789,102390.31250599462
1790,76748.61173505451
1791,159687.81045139802
1792,151534.14003010606
1793,124895.4913615274
1794,143671.0729718872
1795,136946.33979125728
1796,122199.94421230216
1797,113395.22973779748
1798,122405.19949252956
1799,115179.52756945755
1800,126302.08098629801
1801,121147.30638582681
1802,136147.80408600598
1803,140227.8505701569
1804,141000.37039121252
1805,136669.5559289373
1806,117226.1907883802
1807,127559.16712285703
1808,120988.36492757694
1809,124754.69159545914
1810,143631.08945501546
1811,100901.34936294482
1812,106118.67623513662
1813,123154.93191097083
1814,93305.13331942698
1815,53542.22758460408
1816,97782.45777595624
1817,109322.10999864829
1818,145983.04650842244
1819,120554.43453772012
1820,72070.83446571704
1821,117006.33062566323
1822,150147.06625070568
1823,57684.78176923668
1824,134096.1672612336
1825,128519.3809013614
1826,100906.5514339732
1827,104891.46039646963
1828,134816.99709315633
1829,109788.7131433414
1830,138301.2544750098
1831,156275.46499324142
1832,94393.82787318167
1833,131784.29003786144
1834,122565.33085946813
1835,135508.5629929064
1836,124546.3393289519
1837,96306.51060773696
1838,126826.25987650214
1839,86184.9896332404
1840,159294.81674738543
1841,144208.8938000391
1842,77922.56450569634
1843,136359.41298976116
1844,131734.77587024658
1845,132690.78005519285
1846,154567.09048832004
1847,166930.35032622208
1848,56823.35394320223
1849,107360.5125782805
1850,124843.2247535911
1851,155137.42716951857
1852,130028.1519522277
1853,135686.90897443495
1854,172913.36218763245
1855,151912.97815367935
1856,219485.33619303769
1857,168347.87963744113
1858,143666.53775472523
1859,128558.885460311
1860,154828.42829322212
1861,129036.48787773025
1862,287511.57795238926
1863,277002.82464084047
1864,277014.5385459361
1865,337670.2919312872
1866,329322.7611891265
1867,241734.9232838949
1868,299944.2696296631
1869,200827.3871208029
1870,239711.70300760807
1871,245428.36054251387
1872,172434.00371560408
1873,226946.41432850063
1874,142235.56026897219
1875,201692.96380831313
1876,192390.9659709245
1877,211807.689715281
1878,201691.96010555606
1879,134922.51072762202
1880,137057.2221792958
1881,242110.07061192888
1882,253793.33513800733
1883,194339.6403642275
1884,209069.4735988132
1885,248210.70317217355
1886,300285.2893051969
1887,206702.57700632926
1888,277284.5238739218
1889,167840.86468638162
1890,133727.50138222994
1891,136545.76159778592
1892,108576.02864332868
1893,138826.82950051758
1894,128051.79695501424
1895,146065.63494248752
1896,123191.67540010129
1897,102437.88765155134
1898,104451.39594459406
1899,148310.08901410428
1900,151268.65668114673
1901,173263.0412375699
1902,139967.2147591942
1903,215233.21057285767
1904,133413.3795152565
1905,187763.34041992662
1906,162585.42074298766
1907,204604.12237974233
1908,110563.33216287012
1909,134894.10614260033
1910,120481.07835332325
1911,202065.92142883007
1912,303779.5802300147
1913,146489.6773147781
1914,65773.91449138129
1915,301270.5653128423
1916,66468.66146433887
1917,237393.6026109379
1918,137198.39117611788
1919,157631.05518410308
1920,136149.71588906067
1921,407973.5982276737
1922,335488.1771983108
1923,217545.73754786394
1924,223463.4183021622
1925,216664.9764541544
1926,381667.6330627984
1927,139928.00928653285
1928,156435.33761055136
1929,123419.1637097632
1930,125139.6216851444
1931,135168.63752560495
1932,128474.32058785879
1933,168268.63967589714
1934,179807.287259358
1935,173884.0159176819
1936,187420.71662447628
1937,181337.6273303871
1938,173895.74110198938
1939,247554.4080991068
1940,191604.9682768117
1941,171403.4282337511
1942,190584.68648475848
1943,206070.59516234277
1944,335120.3212371795
1945,386680.9471450734
1946,162462.56338259956
1947,313447.7242696544
1948,175873.1864884148
1949,243236.4921925277
1950,183481.64451979045
1951,266114.1536827569
1952,227635.202404212
1953,162917.00335063855
1954,197171.6670411365
1955,135246.03202561868
1956,295982.5396549525
1957,162026.7728729772
1958,302745.7290567528
1959,132140.53211233777
1960,117512.69059848691
1961,117702.3986543282
1962,96479.9913668331
1963,101831.57208166592
1964,106193.68591941801
1965,146181.31277664195
1966,151032.5117036159
1967,294556.13423245633
1968,421408.4877711353
1969,410393.59469386435
1970,437606.0447129468
1971,434457.3938300733
1972,381654.7615824841
1973,272058.00334726414
1974,317353.5396823727
1975,440397.8353573111
1976,273570.29867515335
1977,361608.4741875809
1978,371954.9280520397
1979,333643.32151363813
1980,193915.7827996512
1981,357299.2312328171
1982,221327.78499804984
1983,206794.90812405178
1984,168706.0485688483
1985,216643.09177711548
1986,210826.87270936542
1987,185644.52213830993
1988,176354.04078662393
1989,192599.12514648982
1990,219474.23428837076
1991,228691.01526089353
1992,206093.77806674608
1993,171274.5245263141
1994,239620.56334623657
1995,181945.0672601752
1996,253641.1081047649
1997,325828.1637492028
1998,347228.5895885332
1999,259986.51048699475
2000,308456.7359031785
2001,268557.18338968605
2002,233292.50594137984
2003,253215.77450233707
2004,263407.6180426019
2005,213794.8251666904
2006,225837.13084258744
2007,247587.2214031945
2008,211887.88924799414
2009,193090.61823021717
2010,192089.0910518865
2011,148763.61024183306
2012,176839.41856463774
2013,181813.3023240791
2014,187772.01251647092
2015,197570.36127852008
2016,193522.7815260344
2017,195509.69298613022
2018,123450.20834492496
2019,135088.21506075797
2020,113353.241366739
2021,113954.45862954365
2022,184325.4782270264
2023,133945.9183630763
2024,242029.02244516878
2025,350743.80950655096
2026,179086.163324462
2027,152333.2396941719
2028,156863.9544763128
2029,170619.0551925936
2030,272017.80168474396
2031,229442.85661797307
2032,252560.0848392306
2033,265600.9749472712
2034,164730.83656758352
2035,204492.39799807873
2036,198302.14181795105
2037,204384.4127825122
2038,297650.595247966
2039,210725.21160283108
2040,319650.0944343061
2041,274470.8547190281
2042,198704.48216096102
2043,179179.8252770924
2044,172491.6569220598
2045,217292.38754609047
2046,149878.89194588797
2047,144206.89885837288
2048,138907.27288582688
2049,134728.92064218663
2050,184482.1446913595
2051,106002.7838326622
2052,129630.82504773786
2053,152313.4945101564
2054,78447.65622691186
2055,156545.3127225031
2056,138360.68328742567
2057,122058.82581782025
2058,213933.62148024197
2059,128130.26752968493
2060,171683.4210437324
2061,174028.2425640767
2062,135870.4392148222
2063,117163.31106285284
2064,137450.44702680997
2065,119803.1547710545
2066,156452.35184808768
2067,118086.65660265392
2068,134135.0563882064
2069,88065.24202334211
2070,111519.23716934533
2071,87164.81805271211
2072,126706.77372406262
2073,135974.98133917592
2074,182114.58795790366
2075,150807.6215859458
2076,121843.66517949855
2077,153156.2155488471
2078,128509.41829863128
2079,129835.31719225031
2080,117377.82365128185
2081,120115.80304845491
2082,120303.54211214755
2083,142567.58443802997
2084,112170.4516959723
2085,126257.82810397312
2086,114641.38041278887
2087,121272.02279049122
2088,98477.76545050331
2089,80052.73396983156
2090,133637.05368640544
2091,119996.25898857524
2092,120976.00852380662
2093,125489.06679361105
2094,126227.38772154508
2095,149574.2653304929
2096,80069.50060020474
2097,96102.2436413812
2098,144850.94647680817
2099,58431.07752890327
2100,97668.50543871743
2101,120744.93389459742
2102,130272.57120653665
2103,101481.98306690966
2104,131413.29597761395
2105,127161.45798650476
2106,62510.36097163179
2107,207022.53633022893
2108,119258.14832594138
2109,115670.43084047637
2110,132766.4076499264
2111,147468.41517572055
2112,136179.48785044294
2113,118403.64670884672
2114,102053.25868934109
2115,153559.7688086714
2116,111829.86185288163
2117,141335.48220096895
2118,118292.94751245284
2119,106310.8579999946
2120,112443.75890229756
2121,110386.65682482728
2122,93979.01599790111
2123,85102.69779698299
2124,163696.49853543186
2125,129198.00823165802
2126,150428.86524090313
2127,147610.77729262263
2128,122264.8067874209
2129,98978.2570340305
2130,139058.63712820504
2131,142000.40524604425
2132,113641.07305694724
2133,117200.08662244135
2134,114209.14278698158
2135,96963.88589133926
2136,76399.2280207656
2137,119642.14251359827
2138,139568.5896085099
2139,150728.81886745262
2140,139338.16878771674
2141,137963.51491211038
2142,132939.25317064574
2143,134017.10073672654
2144,114907.43016498428
2145,138941.8033151607
2146,160764.89324032055
2147,154476.84457678575
2148,129087.39748478851
2149,138788.5169612005
2150,217129.97985751554
2151,123698.95259363494
2152,165803.17467531
2153,169178.00008833027
2154,108443.84698184457
2155,130168.09243240277
2156,251781.31797780734
2157,229331.92078948635
2158,235926.7059929436
2159,219974.6101091787
2160,174028.68709432342
2161,239638.90225795
2162,375518.61619620566
2163,342406.22206788376
2164,243413.90472447895
2165,188536.3802649888
2166,145572.35015986793
2167,219535.09569592483
2168,205456.14517713588
2169,194676.9648610041
2170,216068.6689992185
2171,149861.17879103907
2172,134197.58681467318
2173,168088.59672445006
2174,240407.0352684416
2175,302826.7647033371
2176,315443.95560732234
2177,245165.26575111217
2178,213829.3640695663
2179,144030.00959697796
2180,204117.60340600758
2181,190480.31791889755
2182,227571.77564600582
2183,192098.43033610922
2184,133407.68960628193
2185,123973.43621973698
2186,144062.23586077994
2187,153039.99250929663
2188,155206.10572423396
2189,193402.26662156743
2190,83055.48333046866
2191,87875.9657903181
2192,93453.01086081954
2193,100373.34614844309
2194,100988.31060290574
2195,113318.02790256974
2196,103599.37839552823
2197,113941.52612332549
2198,158555.39386437996
2199,162417.44814129992
2200,140900.93159747988
2201,140678.12691545612
2202,206175.47901580407
2203,156954.38430402742
2204,192714.10548833376
2205,124069.60533524377
2206,132340.00211752325
2207,215397.23138283505
2208,247155.22797438243
2209,206176.13852763627
2210,117817.00292443257
2211,112514.34793498093
2212,108844.60310519201
2213,106950.28060717303
2214,128220.31411976344
2215,102842.24670616048
2216,140788.83573653488
2217,73849.66354583221
2218,86890.40063390219
2219,74561.14788629001
2220,71705.00022859951
2221,303719.93168341997
2222,258430.70256370053
2223,274320.7898736674
2224,198264.1645858679
2225,121059.3005131872
2226,160776.8145076489
2227,201191.64064742616
2228,274865.4437101515
2229,242188.4805948797
2230,158762.24098022448
2231,209397.2736915671
2232,179986.191053416
2233,174996.71225770403
2234,237948.69918905816
2235,221877.1561641802
2236,282520.8236969029
2237,340011.4095494381
2238,197639.50606841253
2239,114263.19800609583
2240,152639.12477098976
2241,143927.03996744656
2242,132273.661809979
2243,127807.86061673304
2244,100372.8320527196
2245,94430.20161569677
2246,152292.77200160865
2247,104979.3151461467
2248,123230.43369979781
2249,125326.76345832634
2250,134182.38702950024
2251,109490.79999329912
2252,166208.85721667946
2253,154213.0841135651
2254,178162.61894512895
2255,191436.0918879749
2256,181469.73393342292
2257,200576.59830345467
2258,171424.37572155995
2259,174768.2153161823
2260,154960.34182032666
2261,192100.5852458516
2262,213407.2783852419
2263,346903.1368245263
2264,423975.1689744066
2265,177482.25878906556
2266,287012.4545314725
2267,384892.4023646166
2268,385888.51343595947
2269,152234.48500310464
2270,185582.0340621531
2271,233102.00112719185
2272,207107.22889785838
2273,165351.5153962286
2274,177819.00906012536
2275,164662.32191682537
2276,187629.66959947377
2277,193332.7800103759
2278,153565.907253231
2279,128696.50804810833
2280,123388.72354949638
2281,159713.4556375985
2282,178151.22252401555
2283,102736.81995511748
2284,109709.8997448099
2285,152340.66655876825
2286,126357.27974146199
2287,355946.2218030966
2288,279394.9405177845
2289,385693.54348364833
2290,454526.47323405044
2291,325554.16961271595
2292,428385.1204173048
2293,471928.1582120299
2294,412012.8900672372
2295,449541.31661871634
2296,296443.29236743116
2297,316947.40160074434
2298,319079.6431418255
2299,385058.89761287597
2300,329687.26520139875
2301,287261.94386626396
2302,248327.8249102982
2303,251358.96422310392
2304,256367.4154812487
2305,181502.13405351067
2306,180967.43795969491
2307,184930.3439869145
2308,228621.86493572695
2309,273229.02619859995
2310,208414.58114806772
2311,197641.10552484114
2312,176706.1354736845
2313,175013.45766450177
2314,174980.58925170248
2315,176314.41114724055
2316,187453.9710614155
2317,182489.03702590967
2318,176962.49461586375
2319,176808.1812033377
2320,190661.88146084378
2321,245154.54231892098
2322,180520.40844893912
2323,182255.37061668793
2324,168959.0462456042
2325,209860.23873766704
2326,169824.78970219093
2327,212463.47051901792
2328,228718.30750477695
2329,188136.12865573057
2330,178242.85239212454
2331,358465.106073575
2332,410898.21830091916
2333,323491.239943982
2334,258387.30410937284
2335,263320.5279242801
2336,326578.79588706285
2337,204241.92164412644
2338,277882.5984656299
2339,225146.67207353067
2340,378638.7059355827
2341,214445.88795120042
2342,232437.56694967658
2343,223538.26485587278
2344,226420.60516774564
2345,239187.61933232908
2346,214732.19156251595
2347,197139.09439446908
2348,233237.27998569745
2349,173075.5567018842
2350,279792.2428959131
2351,247797.59880411415
2352,250896.50613155094
2353,234546.71321744582
2354,130914.77042879708
2355,160793.08376849926
2356,153324.81598183757
2357,197009.99957056504
2358,196704.75890010849
2359,130506.51555624961
2360,115778.09940604963
2361,139309.10097096878
2362,261759.89296695567
2363,141453.16426306294
2364,159994.78920770527
2365,218309.42216283863
2366,198246.47765166702
2367,231321.553744261
2368,208417.12601647878
2369,224122.4607512748
2370,170796.38863471252
2371,172026.0159450215
2372,185082.69665429657
2373,270831.9968721354
2374,293412.5006705535
2375,245588.50891502455
2376,286088.8723538855
2377,343436.7948209753
2378,142832.6892168939
2379,206161.92567578846
2380,144128.20689291274
2381,163254.49182139034
2382,197127.61474077092
2383,205423.77015916642
2384,248668.88354877857
2385,155828.65481201853
2386,140734.817970046
2387,144387.59007475653
2388,101067.30518502647
2389,131573.31973955827
2390,143031.388283708
2391,139967.20156282937
2392,118854.04429663678
2393,166417.7850732428
2394,143424.95872849063
2395,182650.240647728
2396,142543.48884265817
2397,208674.73061181072
2398,125353.76945441416
2399,62525.523230288614
2400,55157.77468929927
2401,111411.76493736886
2402,138547.38787209857
2403,131250.33230199982
2404,144450.8740951988
2405,154404.30876086853
2406,141545.3323874542
2407,128513.15473558377
2408,146956.21582901775
2409,128730.53157545281
2410,163603.05723031022
2411,122605.10422778508
2412,156454.87285995123
2413,133917.82530393434
2414,140741.2941601733
2415,130765.64621286499
2416,130558.99190339998
2417,128771.88402373313
2418,129056.96556676965
2419,122258.33676123101
2420,125648.69982476802
2421,147656.94193493674
2422,120769.03795270089
2423,121110.051659868
2424,149368.23214988597
2425,175557.51646295981
2426,126840.20770953438
2427,139542.14601026627
2428,168654.20539887747
2429,120598.63300347878
2430,128868.36522039615
2431,106926.92455498378
2432,142130.72125458307
2433,144793.91753956772
2434,137351.04013262424
2435,145432.78115079453
2436,108025.44741551728
2437,113602.30878678935
2438,124245.5132776394
2439,111031.58424346772
2440,121410.481927967
2441,95105.84888272906
2442,98926.31170982511
2443,116573.50914350561
2444,125245.618808277
2445,82311.87906143788
2446,123715.47306332493
2447,185173.1738444744
2448,138266.29133036523
2449,110684.10856269559
2450,144353.84516864928
2451,124881.22908120038
2452,199092.1333839676
2453,96985.86283056172
2454,122453.75035821492
2455,114773.97788863086
2456,131624.03116830453
2457,121592.58095977028
2458,111609.49104177619
2459,111512.7409612852
2460,132051.0866756267
2461,119287.69059059171
2462,133731.0444411621
2463,126263.51945590298
2464,156711.5477318108
2465,136252.82311725628
2466,114406.66606039046
2467,141928.75442507438
2468,77805.3732178625
2469,76405.95678396567
2470,168991.59100834752
2471,203003.62034421135
2472,150866.6803457061
2473,115347.32899109925
2474,89029.60406993184
2475,212880.55380575612
2476,111929.95291263981
2477,131180.0946946259
2478,154387.0699129894
2479,99527.35464279717
2480,141943.38600922146
2481,118159.52193973298
2482,130314.68914099813
2483,116591.55552382168
2484,122540.41519639436
2485,129479.77548435169
2486,150609.46487188415
2487,166528.73589985262
2488,153100.77910976438
2489,145358.09542034456
2490,144885.22509528653
2491,94681.84652204251
2492,179953.9302151602
2493,149676.2099892213
2494,158324.01926128764
2495,91043.28641594859
2496,243316.48429506348
2497,149619.1661870059
2498,112515.11668742269
2499,94006.32439447519
2500,126757.97567859308
2501,139997.56777330177
2502,148599.69794530084
2503,95800.5785577934
2504,186376.70283023958
2505,224818.80353978628
2506,253347.1107485385
2507,282682.44101190154
2508,252269.57035780372
2509,216784.87438903426
2510,227855.24837545308
2511,181703.26987584645
2512,209042.6494881152
2513,212530.43260181215
2514,243484.49167624715
2515,145198.10056396067
2516,161633.4391018486
2517,141258.99004699202
2518,147873.2484577295
2519,222262.5865517205
2520,203704.28395990486
2521,191165.665577851
2522,221772.4956431662
2523,127582.7078928163
2524,137514.3241488134
2525,145356.3084166588
2526,138159.20862749225
2527,115488.86183871323
2528,131149.39773829412
2529,140386.76287700533
2530,124755.56152467176
2531,255545.2298417081
2532,228242.60822013597
2533,195905.1471373767
2534,232585.34262735926
2535,309573.8449549876
2536,236679.53605438228
2537,226183.95732794222
2538,181732.2089085548
2539,188312.09463964865
2540,170963.3648783357
2541,179215.89306131445
2542,168897.12411385486
2543,129289.64943459598
2544,125798.32832757077
2545,132988.73526260027
2546,133915.57135163658
2547,139942.4261783596
2548,137227.01872456176
2549,151729.88508016855
2550,256136.1526302523
2551,138381.88000531154
2552,123710.48744148819
2553,82798.29182606911
2554,107564.1290730298
2555,114478.72277297861
2556,105037.18368821278
2557,111424.62170956675
2558,152045.40874104647
2559,140896.86131896373
2560,136772.6300400554
2561,145531.07331802548
2562,143593.34330014593
2563,159111.86877277686
2564,189388.40227266634
2565,136738.380261343
2566,173561.3139575486
2567,134859.83932954344
2568,191162.56402139415
2569,203440.39276528516
2570,117966.25725856915
2571,180296.2225873847
2572,162378.67737222597
2573,220385.67291595656
2574,272645.84726615273
2575,130391.25366466859
2576,126349.34316758013
2577,162043.28009252585
2578,89448.54575890579
2579,68047.47354419003
2580,120853.2673730721
2581,130092.4664444278
2582,116009.54014875302
2583,270957.8591767512
2584,159736.14683273542
2585,170533.88499763465
2586,205850.34571577923
2587,184001.30128014288
2588,150115.61765610462
2589,144514.13167100566
2590,222076.70600319363
2591,219159.34840213505
2592,219273.00987957255
2593,246864.16402987327
2594,183051.93275557362
2595,202828.4659211804
2596,315685.2275443398
2597,183356.18446596412
2598,278673.44576826954
2599,300678.7549035598
2600,132809.65904458123
2601,130776.82758759864
2602,82642.41831755592
2603,94453.99316310922
2604,88334.42405751713
2605,76708.06587075263
2606,143727.77592447764
2607,178095.76872272903
2608,190603.44660352945
2609,158244.2509142304
2610,113268.3842420038
2611,131118.25807603655
2612,148396.247512241
2613,129300.9505723587
2614,128207.48034432443
2615,149387.8160816988
2616,139552.2853969134
2617,164273.16273567997
2618,184899.00522983522
2619,189174.47635120153
2620,183115.09752610137
2621,179630.88645845396
2622,181915.416092813
2623,247081.85470446243
2624,287262.019267808
2625,306722.5744352456
2626,161310.00207198889
2627,174852.22710339373
2628,449623.23702432227
2629,510468.5022373678
2630,362923.99422182917
2631,443293.64245499147
2632,400235.014403742
2633,309721.9295637611
2634,409993.56256858597
2635,151828.43804209906
2636,188625.80012934757
2637,178399.83459029076
2638,256813.30750795183
2639,195582.20180667844
2640,150957.3964626933
2641,101023.4259821601
2642,185518.1648336437
2643,100955.91707789442
2644,129699.80312952925
2645,104078.80668221178
2646,97335.8826258602
2647,100074.98231221276
2648,139367.90233924417
2649,144127.04501385952
2650,147646.32955491307
2651,140218.52343030536
2652,430869.1118845465
2653,252576.47789949106
2654,255354.96209991266
2655,402457.72112263605
2656,326183.87478322804
2657,342040.499164049
2658,288717.60934117966
2659,318867.4664657585
2660,345509.07666135527
2661,360755.4014718595
2662,367130.98522677005
2663,292708.38571800373
2664,265175.64023016463
2665,339111.6882265529
2666,282227.3060879181
2667,169212.2259890073
2668,178132.681798373
2669,172136.65007136477
2670,277761.416983464
2671,180387.01147491427
2672,188402.5641018383
2673,209042.53443266722
2674,205324.68442575354
2675,177996.77179336667
2676,185276.62612610473
2677,192760.2854543206
2678,255193.63702332176
2679,276191.1375960569
2680,283638.20606319857
2681,419333.4376674507
2682,329548.8976661745
2683,528287.634424221
2684,315745.4313244011
2685,337027.8844436409
2686,255488.20477764535
2687,311287.8474092345
2688,222568.81451651137
2689,209983.55765272808
2690,430177.73505687545
2691,189667.81041705483
2692,140982.2214026954
2693,191779.3327664375
2694,138466.17479802258
2695,191975.4177615954
2696,183997.65233032577
2697,183638.4013564557
2698,196088.6328006967
2699,182117.80661593136
2700,161718.18972249902
2701,157340.78955632378
2702,109981.67397342857
2703,128047.04473722614
2704,143414.62141700857
2705,123422.84356384176
2706,118771.21901991224
2707,131036.79870626124
2708,134113.67785777262
2709,114400.27351012512
2710,127480.69429965246
2711,285091.06036204466
2712,384306.19678387285
2713,174504.5024226817
2714,154394.80347253446
2715,171530.11294592675
2716,153775.21448063303
2717,187162.80575683093
2718,228057.79311575604
2719,153962.60984042412
2720,174174.61701391975
2721,140001.33326509644
2722,151224.179396971
2723,144263.16073632604
2724,130015.48780534799
2725,136798.97700325045
2726,147042.70939751924
2727,173941.13838815756
2728,163751.2374399811
2729,143747.97835180443
2730,145575.01651575285
2731,120899.71699143623
2732,125033.66700707193
2733,160200.821540727
2734,143977.0285456984
